date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:31	18594/18594	---M-Z	200	added ('OK')	application/javascript	etag:W/%2248a2-jut79x6Kl4uCoaGYAV8U1z0upZI%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	/home/batyr/websites/New%20Bootstrap/cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	(from https://getbootstrap.com/docs/5.0/components/dropdowns/)
15:33:31	78743/78743	---M-Z	200	added ('OK')	application/javascript	etag:W/%22617ac289-13397%22	https://getbootstrap.com/docs/5.0/dist/js/bootstrap.bundle.min.js	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/dist/js/bootstrap.bundle.min.js	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:33:31	175199/175199	---M-Z	200	added ('OK')	application/javascript	etag:W/%222ac5f-GvM9Pc1KzcsvOcvD14hfKmjz42o%22	https://cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.js	/home/batyr/websites/New%20Bootstrap/cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.js	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:33:33	115/115	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:33:32%20GMT	https://github.com/mdo.png	/home/batyr/websites/New%20Bootstrap/github.com/mdo.10.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:33:41	116/116	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:33:40%20GMT	https://github.com/fat.png	/home/batyr/websites/New%20Bootstrap/github.com/fat.11.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:33:49	116/116	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:33:47%20GMT	https://github.com/xhmikosr.png	/home/batyr/websites/New%20Bootstrap/github.com/xhmikosr.12.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:33:51	118/118	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:33:50%20GMT	https://github.com/geosot.png	/home/batyr/websites/New%20Bootstrap/github.com/geosot.13.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:34:25	118/118	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:34:18%20GMT	https://github.com/rohit2sharma95.png	/home/batyr/websites/New%20Bootstrap/github.com/rohit2sharma95.14.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:34:37	117/117	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:34:32%20GMT	https://github.com/alpadev.png	/home/batyr/websites/New%20Bootstrap/github.com/alpadev.15.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:34:43	117/117	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:34:42%20GMT	https://github.com/ffoodd.png	/home/batyr/websites/New%20Bootstrap/github.com/ffoodd.16.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:34:51	116/116	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:34:50%20GMT	https://github.com/patrickhlauke.png	/home/batyr/websites/New%20Bootstrap/github.com/patrickhlauke.17.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:35:46	118/118	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:34:57%20GMT	https://github.com/martijncuppens.png	/home/batyr/websites/New%20Bootstrap/github.com/martijncuppens.18.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:35:57	117/117	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:35:57%20GMT	https://github.com/johann-s.png	/home/batyr/websites/New%20Bootstrap/github.com/johann-s.19.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:35:59	116/116	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:35:59%20GMT	https://github.com/glebm.png	/home/batyr/websites/New%20Bootstrap/github.com/glebm.1a.delayed	(from https://getbootstrap.com/docs/5.0/about/team/)
15:36:02	1007/1007	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22617ac289-3ef%22	https://getbootstrap.com/docs/5.0/assets/brand/bootstrap-logo-white.svg	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/assets/brand/bootstrap-logo-white.svg	(from https://getbootstrap.com/docs/5.0/about/brand/)
15:36:09	659/659	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:36:08%20GMT	https://github.com/twbs/bootstrap/releases/download/v5.0.2/bootstrap-5.0.2-dist.zip	/home/batyr/websites/New%20Bootstrap/github.com/twbs/bootstrap/releases/download/v5.0.2/bootstrap-5.0.2-dist.1d.delayed	(from https://getbootstrap.com/docs/5.0/getting-started/download/)
15:36:13	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22617ac289-3e3%22	https://getbootstrap.com/docs/5.0/assets/brand/bootstrap-logo-black.svg	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/assets/brand/bootstrap-logo-black.svg	(from https://getbootstrap.com/docs/5.0/about/brand/)
15:36:21	119/119	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:36:17%20GMT	https://github.com/twbs/bootstrap/archive/v5.0.2.zip	/home/batyr/websites/New%20Bootstrap/github.com/twbs/bootstrap/archive/v5.0.2.1e.delayed	(from https://getbootstrap.com/docs/5.0/getting-started/download/)
15:36:29	663/663	---M--	302	error ('Found')	text/html	date:Sat,%2022%20Jan%202022%2010:36:28%20GMT	https://github.com/twbs/bootstrap/releases/download/v5.0.2/bootstrap-5.0.2-examples.zip	/home/batyr/websites/New%20Bootstrap/github.com/twbs/bootstrap/releases/download/v5.0.2/bootstrap-5.0.2-examples.1f.delayed	(from https://getbootstrap.com/docs/5.0/getting-started/download/)
15:36:29	0/-1	---M--	302	error ('')			https://github.com/twbs/bootstrap/archive/v5.0.2.zip	/home/batyr/websites/New%20Bootstrap/github.com/twbs/bootstrap/archive/v5.0.2.20.delayed	(from https://getbootstrap.com/docs/5.0/getting-started/build-tools/)
15:36:41	616/616	---M-Z	200	added ('OK')	application/javascript	etag:W/%22617ac289-268%22	https://getbootstrap.com/docs/5.0/assets/js/validate-forms.js	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/assets/js/validate-forms.js	(from https://getbootstrap.com/docs/5.0/forms/validation/)
15:37:56	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	https://www.google-analytics.com/analytics.js	/home/batyr/websites/New%20Bootstrap/www.google-analytics.com/analytics.js	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:38:18	15086/15086	URF---	200	added ('OK%20(cached)')	image/x-icon		https://getbootstrap.com/docs/5.0/assets/img/favicons/favicon.ico	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/assets/img/favicons/favicon.ico	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:38:26	54961/54961	URF---	200	added ('OK%20(cached)')	image/png		https://getbootstrap.com/docs/5.0/assets/brand/bootstrap-social.png	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/assets/brand/bootstrap-social.png	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:38:29	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2022%20Jan%202022%2010:36:42%20GMT	https://getbootstrap.com/docs/5.0/dist/js/bootstrap.bundle.min.js	/home/batyr/websites/New%20Bootstrap/getbootstrap.com/docs/5.0/dist/js/bootstrap.bundle.min.js	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:39:20	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%222ac5f-GvM9Pc1KzcsvOcvD14hfKmjz42o%22	https://cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.js	/home/batyr/websites/New%20Bootstrap/cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.js	(from https://getbootstrap.com/docs/5.0/components/badge/)
15:39:31	14380/14380	---MCZ	200	added ('OK')	application/javascript	etag:W/%225091eddcdeeda92db580f4108e1a96a2%22	https://cdn.carbonads.com/carbon.js?serve=CKYIKKJL&placement=getbootstrapcom	/home/batyr/websites/New%20Bootstrap/cdn.carbonads.com/carbon7e4a.js	(from https://getbootstrap.com/docs/5.0/components/badge/)
